Log file open, 12/13/22 03:21:00
[2022.12.13-00.21.11:914][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2022.12.13-00.21.11:923][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2022.12.13-00.21.11:929][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2022.12.13-00.21.11:930][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2022.12.13-00.21.11:931][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2022.12.13-00.21.11:938][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2022.12.13-00.21.11:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2022.12.13-00.21.11:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2022.12.13-00.21.11:956][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2022.12.13-00.21.11:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2022.12.13-00.21.11:964][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2022.12.13-00.21.11:969][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2022.12.13-00.21.11:971][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2022.12.13-00.21.11:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2022.12.13-00.21.11:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2022.12.13-00.21.11:981][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2022.12.13-00.21.11:985][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2022.12.13-00.21.11:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2022.12.13-00.21.11:996][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2022.12.13-00.21.12:000][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2022.12.13-00.21.12:006][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2022.12.13-00.21.12:011][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2022.12.13-00.21.12:019][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2022.12.13-00.21.12:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2022.12.13-00.21.12:073][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2022.12.13-00.21.12:073][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2022.12.13-00.21.12:074][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2022.12.13-00.21.12:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2022.12.13-00.21.12:077][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2022.12.13-00.21.12:077][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2022.12.13-00.21.12:077][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2022.12.13-00.21.12:078][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Statue_M.uasset"
[2022.12.13-00.21.12:078][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Statue_N.uasset"
[2022.12.13-00.21.12:079][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2022.12.13-00.21.12:080][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2022.12.13-00.21.12:080][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2022.12.13-00.21.12:080][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2022.12.13-00.21.12:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2022.12.13-00.21.12:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2022.12.13-00.21.12:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2022.12.13-00.21.12:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2022.12.13-00.21.12:085][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Water_M.uasset"
[2022.12.13-00.21.12:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Water_N.uasset"
[2022.12.13-00.21.12:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2022.12.13-00.21.12:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2022.12.13-00.21.12:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2022.12.13-00.21.12:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2022.12.13-00.21.12:103][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2022.12.13-00.21.12:109][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2022.12.13-00.21.12:112][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2022.12.13-00.21.12:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2022.12.13-00.21.12:119][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2022.12.13-00.21.12:119][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2022.12.13-00.21.12:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2022.12.13-00.21.12:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2022.12.13-00.21.12:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2022.12.13-00.21.12:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2022.12.13-00.21.12:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/Skybox.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/Skybox.uasset"
[2022.12.13-00.21.12:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2022.12.13-00.21.12:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2022.12.13-00.21.12:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2022.12.13-00.21.12:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2022.12.13-00.21.12:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Door.uasset"
[2022.12.13-00.21.12:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2022.12.13-00.21.12:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2022.12.13-00.21.12:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2022.12.13-00.21.12:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2022.12.13-00.21.12:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2022.12.13-00.21.12:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2022.12.13-00.21.12:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2022.12.13-00.21.12:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2022.12.13-00.21.12:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2022.12.13-00.21.12:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2022.12.13-00.21.12:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2022.12.13-00.21.12:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2022.12.13-00.21.12:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2022.12.13-00.21.12:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2022.12.13-00.21.12:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2022.12.13-00.21.12:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2022.12.13-00.21.12:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2022.12.13-00.21.12:149][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.13-00.21.12:588][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.263025 seconds
[2022.12.13-00.21.12:592][  0]LogSerialization: UsePackageTrailer: 'true'
[2022.12.13-00.21.12:595][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/Blueprints/Blueprint_CeilingLight
[2022.12.13-00.21.12:595][  0]LogSavePackage: Moving '../../../../../unreal-engine-projects/levelingSystem 5.1/Saved/Blueprint_CeilingLightF232D1F143F2D7B5D42BB0B8208FCCA0.tmp' to '../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset'
[2022.12.13-00.21.12:596][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 446 ms
[2022.12.13-00.21.12:596][  0]LogFeaturePack: Inserted 1 feature packs
[2022.12.13-00.21.12:596][  0]Cmd: MAP LOAD FILE="../../../../../unreal-engine-projects/levelingSystem 5.1/Content/FirstPerson/Maps/FirstPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.13-00.21.12:596][  0]LightingResults: New page: Lighting Build
[2022.12.13-00.21.12:603][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2022.12.13-00.21.12:604][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.13-00.21.12:604][  0]MapCheck: New page: Map Check
[2022.12.13-00.21.12:604][  0]LightingResults: New page: Lighting Build
[2022.12.13-00.21.12:614][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.13-00.21.12:618][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.85ms
[2022.12.13-00.21.12:834][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'FirstPersonMap'.
[2022.12.13-00.21.12:835][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.13-00.21.12:835][  0]LogAIModule: Creating AISystem for world FirstPersonMap
[2022.12.13-00.21.12:838][  0]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.13-00.21.12:838][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.13-00.21.12:838][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.13-00.21.13:071][  0]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2022.12.13-00.21.13:071][  0]LogWorldPartition: Display: WorldPartition initialize took 233 ms
[2022.12.13-00.21.13:079][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.13-00.21.13:145][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.97ms
[2022.12.13-00.21.13:145][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.13-00.21.13:146][  0]MapCheck: Warning: Actor needs resave WorldDataLayers (/Game/FirstPerson/Maps/FirstPersonMap) 
[2022.12.13-00.21.13:146][  0]MapCheck: Map check complete: 0 Error(s), 1 Warning(s), took 0,673ms to complete.
[2022.12.13-00.21.13:160][  0]LogFileHelpers: Loading map 'FirstPersonMap' took 0.564
[2022.12.13-00.21.13:179][  0]LogUnrealEdMisc: Total Editor Startup Time, took 13.235
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: ================================================
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Total job queries 22, among them cache hits 0 (0.00%)
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Tracking 18 distinct input hashes that result in 14 distinct outputs (77.78%)
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: RAM used: 0.10 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.01%
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Jobs assigned 4, completed 0 (0.00%)
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 0.01 s, longest 0.01 s
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: Jobs were issued in 4 batches (only local compilation was used), average 1.00 jobs/batch
[2022.12.13-00.21.13:180][  0]LogShaderCompilers: Display: ================================================
[2022.12.13-00.21.13:289][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2022.12.13-00.21.13:289][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2022.12.13-00.21.13:310][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.13-00.21.13:324][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.13-00.21.13:338][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.13-00.21.13:351][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.13-00.21.13:474][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2022.12.13-00.21.13:475][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2022.12.13-00.21.13:475][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2022.12.13-00.21.13:476][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2022.12.13-00.21.13:477][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2022.12.13-00.21.13:477][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
